Bill,Session,SC Position,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended,To Gov,Returned,Passed,Disposition,File Date,Final Date,Sponsor 1,Sponsor 2,Sponsor 3,Sponsor 4,Sponsor 5,Sponsor 6,Sponsor 7,Sponsor 8,Sponsor 9,Sponsor 10,Sponsor 11,Sponsor 12,Sponsor 13,Sponsor 14,Sponsor 15,Sponsor 16,Sponsor 17,Sponsor 18,Sponsor 19,Sponsor 20,Sponsor 21,Sponsor 22,Sponsor 23,Sponsor 24,Sponsor 25,Sponsor 26,Sponsor 27,Sponsor 28,Sponsor 29,Sponsor 30,Sponsor 31,Sponsor 32,Sponsor 33,Sponsor 34,Sponsor 35,Sponsor 36,Sponsor 37,Sponsor 38,Sponsor 39,Sponsor 40,Sponsor 41,Sponsor 42,Sponsor 43,Sponsor 44,Sponsor 45,Sponsor 46,Sponsor 47,Sponsor 48,Sponsor 49,Sponsor 50,Sponsor 51,Sponsor 52,Sponsor 53,Sponsor 54,Sponsor 55
HB751,2020,1,H-ACNR; H-A ,0,1,,,,,,,,0,Inc,20200107,20200207,Jay Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB754,2020,1,H-ACNR; H-LC; H-A,0,0,,,,,,,,0,DiC,20200107,20200211,Terry Kilgore,Chris Hurst,Tony Wilt,Lashrecse Aird,Jeff Bourne,Jennifer Carroll Foy,Wendy Gooditis,Steve Heretick,Kaye Kory,Alfonso Lopez,Will Wampler,Lee Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB794,2020,1,H-ACNR; H-A ,0,0,,,,,,,,0,DiC,20200107,20200205,Alex Askew,Jennifer Carroll Foy,Nancy Guy,Steve Heretick,Clint Jenkins,Jay Jones,Martha Mugler,Mike Mullin,Jeion Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB805,2020,1,H-LC ,0,0,,,,,,,,0,DiC,20200107,20200130,Jeion Ward,Kaye Kory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB858 ,2020,1,H-GL ,0,0,,,,,,,,0,DiC,20200107,20200211,Kelly Fowler,Jennifer Carroll Foy,Glenn Davis,Mark Keam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB868 ,2020,1,H-LC,1,0,1,S-CL,1,1,1,1,0,1,PiL,20200107,20200410,Jeff Bourne,Jennifer Carroll Foy,Dan Helmer,Mark Keam,Paul Krizek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB889,2020,1,H-LC,1,0,1,S-CL,1,1,1,1,0,1,PiL,20200107,20200407,Mike Mullin,Jennifer Carroll Foy,Mark Keam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB912 ,2020,1,H-ACNR; H-LC ,0,1,,,,,,,,0,Inc,20200107,20200204,Marcus Simon,Jennifer Carroll Foy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB947,2020,1,H-F ,0,0,,,,,,,,0,DiC,20200107,20200205,Michael Webert,Elizabeth Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB959,2020,1,H-CJ; H-LC ,0,0,,,,,,,,0,DiC,20200107,20200128,Jeff Bourne,Alex Askew,Jennifer Carroll Foy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB981,2020,1,H-ACNR; H-LC; H-A,1,0,1,S-ACNR; S-FA,1,1,1,1,1,1,PiL,20200107,20200422,Charniele Herring,Lamont Bagby,Joe Lindsey,Alfonso Lopez,Dawn Adams,Clint Jenkins,Mark Keam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1042,2020,1,H-GL,1,0,1,S-GLT,1,1,0,1,0,1,PiL,20200107,20200303,Charniele Herring,Mark Keam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1067,2020,1,H-LC; H-GL ,0,0,,,,,,,,0,DiC,20200107,20200206,Kaye Kory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1132,2020,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20200107,20200302,Jay Jones,Lee Ware,Betsy Carr,Mark Keam,Dave LaRock,Michael Webert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1133 ,2020,1,H-LC,1,0,1,S-CL,1,1,0,1,1,1,PiL,20200107,20200422,Jay Jones,Jennifer Carroll Foy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1140 ,2020,1,H-E; H-LC; H-A,0,0,,,,,,,,0,DiC,20200107,20200211,Mark Keam,Jennifer Carroll Foy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1184 ,2020,1,H-ACNR; H-LC,1,0,1,S-ACNR; S-CL,1,1,1,1,0,1,PiL,20200107,20200411,Alfonso Lopez,Jennifer Carroll Foy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
